age,gender,maritalstatus,education,occupation,annualincome,homeowner,state,monthlybilledamount,totalminsusedinlastmonth,unpaidbalance,numberofmonthunpaid,numberofcomplaints,numdayscontractequipmentplanexpiring,penaltytoswitch,calldroprate,callfailurerate,percentagecalloutsidenetwork,totalcallduration_mean,totalcallduration_std,totalcallduration_min,totalcallduration_max,avgcallduration_mean,avgcallduration_std,avgcallduration_min,avgcallduration_max,churn
67,Female,Married,High School or below,Technology Related Job,27075,Yes,VA,103,493,63,5,1,77,444,0.05,0.0,0.58,2840.3333333333335,2667.4584032995404,291,5612,654.6666666666666,316.9390056987832,291,872,0
15,Male,Single,Bachelor or equivalent,Others,25104,Yes,IL,110,497,173,3,0,18,305,0.07,0.02,0.79,5807.5,3017.2246353229984,3674,7941,900.0,25.45584412271571,882,918,0
45,Female,Single,Bachelor or equivalent,Technology Related Job,136005,No,IA,48,194,188,0,1,36,477,0.05,0.02,0.25,5355.5,843.5783899555512,4759,5952,900.5,71.4177848998413,850,951,0
61,Female,Married,Master or equivalent,Others,134034,Yes,NY,56,197,48,6,3,77,337,0.07,0.0,0.46,2541.0,873.9839815465727,1923,3159,636.0,7.0710678118654755,631,641,0
24,Male,Single,Master or equivalent,Technology Related Job,244934,Yes,ND,113,394,63,3,1,95,10,0.05,0.0,0.92,3143.0,808.9301576774104,2571,3715,738.0,168.2914139223983,619,857,0
40,Male,Married,High School or below,Others,242963,Yes,WY,1,397,173,1,3,35,370,0.07,0.02,0.13,2046.5,85.55992052357225,1986,2107,506.5,219.9102089490163,351,662,0
70,Female,Married,High School or below,Technology Related Job,103863,Yes,AK,59,94,188,6,0,54,42,0.05,0.02,0.58,4119.5,502.7529214236353,3764,4475,748.5,4.949747468305833,745,752,0
18,Male,Single,High School or below,Technology Related Job,101892,Yes,ME,66,98,48,4,3,94,402,0.07,0.0,0.79,4216.5,5001.36626333245,680,7753,770.5,127.9863273947651,680,861,0
48,Female,Single,High School or below,Technology Related Job,212793,Yes,MA,4,295,63,1,0,13,75,0.06,0.0,0.25,3391.0,487.9036790187178,3046,3736,678.0,97.58073580374356,609,747,0
64,Female,Single,Bachelor or equivalent,Technology Related Job,210822,Yes,PA,12,298,173,7,3,53,435,0.0,0.02,0.46,3392.0,2329.2097372284875,1745,5039,497.5,86.97413408594535,436,559,0
27,Male,Single,Bachelor or equivalent,Technology Related Job,71722,No,SC,70,495,188,5,0,72,107,0.06,0.02,0.92,2571.5,1644.023266258723,1409,3734,642.5,410.82903986938413,352,933,0
42,Female,Married,Bachelor or equivalent,Technology Related Job,69751,No,CO,77,498,48,2,2,12,467,0.0,0.0,0.13,5252.0,4139.403097066049,2325,8179,759.0,22.627416997969522,743,775,0
73,Female,Married,Master or equivalent,Technology Related Job,180651,Yes,DE,15,195,63,0,3,31,140,0.06,0.0,0.58,1918.0,765.3045145561341,1092,2603,809.3333333333334,245.45739616750873,650,1092,0
21,Male,Single,High School or below,Technology Related Job,178680,Yes,MO,23,198,173,5,2,71,0,0.0,0.02,0.79,1808.6666666666667,1063.651415329916,791,2913,697.6666666666666,111.63482132978642,574,791,0
51,Female,Married,High School or below,Technology Related Job,39581,Yes,NE,80,395,188,3,3,90,172,0.06,0.02,0.25,5742.0,936.2093782909889,5080,6404,896.0,241.83051916579925,725,1067,0
67,Female,Single,High School or below,Technology Related Job,37610,Yes,UT,88,399,48,0,2,30,32,0.0,0.0,0.46,2832.5,212.83914113715082,2682,2983,640.5,147.78531726798843,536,745,0
29,Male,Single,High School or below,Technology Related Job,148510,No,VA,26,96,63,6,3,49,205,0.07,0.0,0.92,2125.3333333333335,1727.8201102352448,132,3195,399.0,243.55492193753753,132,609,0
45,Female,Married,High School or below,Technology Related Job,146539,Yes,ID,33,99,173,3,1,89,65,0.01,0.02,0.13,2384.5,1252.2861094813757,1499,3270,701.5,67.17514421272202,654,749,0
76,Male,Married,Bachelor or equivalent,Technology Related Job,7440,Yes,IN,91,296,188,1,3,8,237,0.07,0.02,0.59,1757.0,509.11688245431424,1397,2117,613.5,119.50104602052653,529,698,1
23,Male,Married,Bachelor or equivalent,Technology Related Job,5468,Yes,NM,99,299,48,6,1,48,98,0.01,0.0,0.8,1813.0,62.22539674441618,1769,1857,596.5,406.5863991822648,309,884,1
54,Female,Married,Bachelor or equivalent,Technology Related Job,116369,Yes,NC,37,496,63,4,2,66,270,0.07,0.0,0.25,1669.0,1064.9028124669405,916,2422,356.5,180.31222920256963,229,484,0
70,Female,Single,PhD or equivalent,Technology Related Job,114398,Yes,WY,44,0,173,1,1,7,130,0.01,0.02,0.46,2129.0,210.71782079359116,1980,2278,627.0,186.67619023324855,495,759,0
32,Male,Single,High School or below,Technology Related Job,225298,Yes,AK,102,197,188,7,2,25,303,0.07,0.02,0.92,3814.5,1061.3672785610079,3064,4565,668.0,138.59292911256333,570,766,0
48,Female,Married,High School or below,Technology Related Job,223327,Yes,LA,109,200,48,4,1,66,163,0.01,0.0,0.13,2997.0,2076.0655095637035,1529,4465,509.5,180.31222920256963,382,637,0
78,Male,Single,High School or below,Technology Related Job,84228,Yes,MD,47,397,63,2,2,84,335,0.0,0.0,0.59,3582.0,898.0256121069153,2947,4217,561.5,198.69700551341987,421,702,0
26,Male,Married,High School or below,Technology Related Job,82257,No,OR,55,400,173,7,0,25,195,0.02,0.02,0.8,2149.0,216.37467504308356,1996,2302,620.0,63.63961030678928,575,665,0
57,Female,Married,High School or below,Technology Related Job,193157,Yes,RI,113,97,188,5,2,43,368,0.0,0.02,0.25,4844.0,319.6122650963195,4618,5070,605.0,39.59797974644666,577,633,0
73,Female,Single,Bachelor or equivalent,Technology Related Job,191186,Yes,CO,0,101,48,3,0,84,228,0.02,0.0,0.46,3787.0,2104.3497808111656,2299,5275,1042.0,390.32294321497426,766,1318,0
35,Male,Single,Bachelor or equivalent,Non-technology Related Job,52086,Yes,DE,58,298,63,0,1,2,400,0.0,0.0,0.92,3263.0,808.9301576774104,2691,3835,719.5,67.17514421272202,672,767,0
51,Female,Single,Master or equivalent,Technology Related Job,50115,Yes,MS,66,301,173,6,0,43,260,0.02,0.02,0.13,2694.0,319.6122650963195,2468,2920,673.5,79.90306627407988,617,730,0
13,Male,Single,PhD or equivalent,Non-technology Related Job,161016,No,MT,4,498,188,3,1,61,433,0.0,0.02,0.59,4801.5,877.5195154525055,4181,5422,974.0,100.40916292848975,903,1045,0
29,Male,Married,High School or below,Technology Related Job,159045,Yes,TX,11,1,48,1,0,2,293,0.02,0.0,0.8,3373.0,1093.1870837144024,2600,4146,778.5,123.74368670764582,691,866,0
59,Female,Married,High School or below,Non-technology Related Job,19945,Yes,VT,69,198,63,6,1,20,465,0.01,0.0,0.25,2742.3333333333335,1628.6022637014028,961,4155,696.0,189.0,480,831,0
75,Female,Single,High School or below,Technology Related Job,17974,Yes,ID,76,202,173,4,3,61,325,0.03,0.02,0.47,3865.3333333333335,2510.7409928810525,1005,5705,805.3333333333334,173.0789800447568,698,1005,0
38,Male,Single,High School or below,Non-technology Related Job,128874,Yes,IN,14,398,188,1,0,79,498,0.01,0.02,0.92,2102.6666666666665,908.2248253231868,1183,2999,702.3333333333334,417.9106762614869,425,1183,0
54,Female,Single,Bachelor or equivalent,Technology Related Job,126903,Yes,NM,22,402,48,7,3,19,358,0.03,0.0,0.13,3909.0,1494.8237354283615,2852,4966,888.5,86.97413408594535,827,950,0
16,Male,Single,Bachelor or equivalent,Non-technology Related Job,237804,Yes,NY,80,99,63,4,0,38,30,0.01,0.0,0.59,4391.5,1259.3571772932412,3501,5282,877.5,3.5355339059327378,875,880,0
32,Male,Married,Master or equivalent,Technology Related Job,235833,Yes,WI,87,102,173,2,3,78,391,0.03,0.02,0.8,2322.0,376.1808075912433,2056,2588,837.5,269.4076836320746,647,1028,0
62,Female,Married,Master or equivalent,Non-technology Related Job,96733,Yes,AL,25,299,188,0,0,97,63,0.01,0.02,0.26,2085.0,114.5512985522207,2004,2166,695.0,38.18376618407357,668,722,0
78,Female,Married,High School or below,Technology Related Job,94762,No,LA,33,302,48,5,2,37,423,0.03,0.0,0.47,3456.5,255.26554800834364,3276,3637,630.5,34.64823227814083,606,655,0
41,Male,Married,High School or below,Non-technology Related Job,205663,Yes,MD,90,499,63,3,0,56,96,0.02,0.0,0.92,2660.3333333333335,2960.0510693792653,327,5990,515.3333333333334,172.28561557290075,327,665,0
56,Female,Single,High School or below,Technology Related Job,203692,Yes,OR,98,3,173,0,2,96,456,0.04,0.02,0.13,3791.5,3646.5496705790256,1213,6370,600.0,277.18585822512665,404,796,0
19,Male,Single,High School or below,Non-technology Related Job,64592,Yes,PA,36,200,188,6,3,15,128,0.02,0.02,0.59,3692.6666666666665,3588.3596995470416,254,7414,501.0,291.8201500924842,254,823,0
35,Male,Married,Bachelor or equivalent,Technology Related Job,62621,Yes,CA,43,203,48,3,2,55,488,0.04,0.0,0.8,4781.5,1834.9420971790908,3484,6079,711.5,225.56706319850866,552,871,0
65,Female,Married,Bachelor or equivalent,Non-technology Related Job,173521,No,CT,101,400,63,1,3,74,161,0.02,0.0,0.26,3722.5,1574.7268017024414,2609,4836,729.0,108.89444430272832,652,806,0
13,Male,Married,Master or equivalent,Technology Related Job,171550,Yes,MS,109,403,173,6,2,14,21,0.04,0.02,0.47,2087.5,112.42997820866105,2008,2167,612.0,155.56349186104046,502,722,0
43,Female,Married,Master or equivalent,Non-technology Related Job,32451,Yes,MT,47,100,188,4,3,33,193,0.02,0.02,0.92,4010.0,552.9575028878802,3619,4401,766.0,195.16147160748713,628,904,0
59,Female,Single,High School or below,Technology Related Job,30480,Yes,TX,54,104,48,1,1,73,53,0.04,0.0,0.14,6003.5,999.1418818165916,5297,6710,937.0,255.9726547895302,756,1118,0
22,Male,Single,High School or below,Non-technology Related Job,141380,Yes,UT,112,301,63,7,3,92,226,0.03,0.0,0.59,3546.0,478.0041840821061,3208,3884,806.0,233.3452377915607,641,971,0
37,Male,Married,High School or below,Technology Related Job,139409,Yes,HI,119,304,173,4,1,32,86,0.05,0.02,0.8,3429.5,224.15284963613556,3271,3588,685.5,44.54772721475249,654,717,1
68,Female,Single,High School or below,Non-technology Related Job,309,Yes,IL,57,1,188,2,2,50,258,0.03,0.02,0.26,3912.5,368.4026329981913,3652,4173,804.0,154.14927829866735,695,913,0
16,Male,Married,Bachelor or equivalent,Technology Related Job,248338,Yes,NJ,65,4,48,7,1,91,118,0.05,0.0,0.47,2017.0,1779.0806614653536,759,3275,598.5,310.41987694089437,379,818,0
46,Female,Married,Bachelor or equivalent,Non-technology Related Job,109239,Yes,NY,3,201,63,5,2,9,291,0.03,0.0,0.93,3385.0,2790.0238350236364,529,6104,858.3333333333334,322.7171103820393,529,1174,0
62,Female,Single,Bachelor or equivalent,Technology Related Job,107268,No,WI,10,205,173,2,0,50,151,0.05,0.02,0.14,2920.0,22.627416997969522,2904,2936,583.5,4.949747468305833,580,587,0
24,Male,Single,Master or equivalent,Non-technology Related Job,218168,Yes,WY,68,402,188,0,2,68,323,0.03,0.02,0.59,1731.5,218.4959953866432,1577,1886,576.5,72.8319984622144,525,628,0
40,Male,Single,PhD or equivalent,Technology Related Job,216197,Yes,KY,76,405,48,6,0,9,184,0.06,0.0,0.8,3079.5,502.7529214236353,2724,3435,797.5,156.27059864222701,687,908,0
71,Female,Single,High School or below,Non-technology Related Job,77097,Yes,ME,14,102,63,3,1,27,356,0.04,0.0,0.26,5930.5,1378.1511165325812,4956,6905,758.0,96.16652224137046,690,826,0
19,Male,Married,High School or below,Technology Related Job,75126,Yes,OK,21,105,173,1,0,68,216,0.06,0.02,0.47,2863.5,1320.1683604752843,1930,3797,509.0,173.9482681718907,386,632,1
49,Female,Married,High School or below,Non-technology Related Job,186027,No,PA,79,302,188,6,1,86,389,0.04,0.02,0.93,2955.5,1270.6708857922258,2057,3854,556.0,302.64170234784234,342,770,0
65,Female,Single,High School or below,Technology Related Job,184056,No,CA,86,305,48,4,0,27,249,0.06,0.0,0.14,3591.0,388.90872965260115,3316,3866,897.5,96.87362902255701,829,966,0
27,Male,Married,Bachelor or equivalent,Non-technology Related Job,44956,Yes,CO,24,2,63,1,1,45,421,0.04,0.0,0.59,5059.5,1943.836541481819,3685,6434,709.0,134.35028842544403,614,804,0
43,Male,Single,Bachelor or equivalent,Technology Related Job,42985,Yes,MN,32,6,173,7,3,86,281,0.06,0.02,0.8,2527.0,684.479364188578,2043,3011,716.5,50.204581464244875,681,752,0
73,Female,Single,Bachelor or equivalent,Non-technology Related Job,153886,Yes,MO,90,203,188,4,1,4,454,0.04,0.02,0.26,3974.5,975.1002512562491,3285,4664,587.5,98.2878425849301,518,657,0
21,Male,Married,Master or equivalent,Technology Related Job,151915,Yes,TN,97,206,48,2,3,44,314,0.07,0.0,0.47,2182.0,1206.1459281529744,1110,3488,985.3333333333334,119.40407586566437,872,1110,0
52,Female,Married,PhD or equivalent,Non-technology Related Job,12815,Yes,UT,35,403,63,7,0,63,486,0.05,0.0,0.93,3001.5,53.033008588991066,2964,3039,675.5,118.08683245815344,592,759,0
68,Female,Married,High School or below,Technology Related Job,10844,Yes,HI,43,406,173,5,3,3,346,0.07,0.02,0.14,4425.0,1207.7383822666231,3571,5279,885.5,9.192388155425117,879,892,0
30,Male,Married,High School or below,Non-technology Related Job,121744,Yes,ID,100,103,188,3,0,22,19,0.05,0.02,0.6,6518.0,1479.2673862422573,5472,7564,746.0,281.4284989122459,547,945,0
46,Male,Single,High School or below,Technology Related Job,119773,No,NH,108,107,48,0,3,62,379,0.07,0.0,0.81,5179.0,2083.1365773755692,3706,6652,634.0,148.49242404917499,529,739,0
76,Female,Single,High School or below,Non-technology Related Job,230674,Yes,NM,46,304,63,6,0,81,51,0.05,0.0,0.26,4031.5,593.2625894155134,3612,4451,703.0,264.45793616376875,516,890,0
24,Male,Married,Bachelor or equivalent,Technology Related Job,228703,Yes,WV,53,307,173,3,2,21,412,0.07,0.02,0.47,2401.6666666666665,1817.1060324959942,531,4160,663.6666666666666,153.63701810870103,531,832,1
54,Female,Single,Bachelor or equivalent,Non-technology Related Job,89603,Yes,WY,111,4,187,1,0,40,84,0.06,0.02,0.93,4940.5,2232.3361082059305,3362,6519,801.5,183.1406563273158,672,931,0
70,Female,Married,Master or equivalent,Technology Related Job,87632,Yes,KY,119,7,47,6,2,80,444,0.0,0.0,0.14,3991.0,1040.861181906598,3255,4727,663.0,16.97056274847714,651,675,0
33,Male,Married,Master or equivalent,Non-technology Related Job,198532,No,LA,57,204,62,4,3,99,116,0.06,0.0,0.6,3816.5,897.3185053257288,3182,4451,597.5,202.93964620053913,454,741,0
49,Female,Single,High School or below,Technology Related Job,196561,No,OH,64,208,172,1,2,39,477,0.0,0.02,0.81,3412.5,132.22896808188437,3319,3506,623.5,55.86143571373726,584,663,0
79,Female,Single,High School or below,Non-technology Related Job,57462,Yes,OR,2,405,187,7,3,58,149,0.06,0.02,0.26,1603.5,1933.9370465452075,236,2971,430.0,441.23463146040564,118,742,0
27,Male,Single,High School or below,Technology Related Job,55491,Yes,AR,9,408,47,4,1,98,9,0.0,0.0,0.47,4931.5,542.3509011700819,4548,5315,758.5,0.7071067811865476,758,759,0
57,Female,Single,High School or below,Non-technology Related Job,166391,Yes,CO,67,105,62,2,3,17,182,0.06,0.0,0.93,1380.5,289.20667350529794,1176,1585,460.0,96.16652224137046,392,528,0
73,Female,Married,Bachelor or equivalent,Technology Related Job,164420,Yes,MN,75,108,172,7,1,57,42,0.0,0.02,0.14,2639.3333333333335,2716.0162616106213,751,5752,869.3333333333334,244.05805320319453,707,1150,0
36,Male,Married,Bachelor or equivalent,Non-technology Related Job,25321,No,MO,13,305,187,5,2,75,214,0.07,0.02,0.6,1701.5,579.1204537917824,1292,2111,674.5,40.30508652763321,646,703,0
51,Female,Single,Master or equivalent,Technology Related Job,23350,Yes,SD,20,309,47,2,1,16,74,0.01,0.0,0.81,4667.5,2151.725935150664,3146,6189,704.0,254.55844122715712,524,884,0
14,Male,Married,Master or equivalent,Non-technology Related Job,134250,Yes,TX,78,5,62,0,2,34,247,0.07,0.0,0.26,3082.0,1523.1080066758234,2005,4159,666.0,233.3452377915607,501,831,1
30,Male,Single,High School or below,Technology Related Job,132279,Yes,GA,86,9,172,5,1,75,107,0.01,0.02,0.48,3570.5,3735.6451250085306,929,6212,675.5,299.10616844190963,464,887,0
60,Female,Single,High School or below,Non-technology Related Job,243179,Yes,ID,24,206,187,3,2,93,279,0.07,0.02,0.93,2505.5,2865.903784149077,479,4532,563.0,118.79393923933998,479,647,0
76,Female,Married,High School or below,Technology Related Job,241208,Yes,NH,31,209,47,1,0,34,139,0.01,0.0,0.14,6265.5,1525.229327019383,5187,7344,840.0,33.94112549695428,816,864,0
38,Male,Married,High School or below,Non-technology Related Job,102109,Yes,NM,89,406,62,6,2,52,312,0.07,0.0,0.6,5410.5,1870.2974362384182,4088,6733,761.0,113.13708498984761,681,841,0
54,Female,Married,Bachelor or equivalent,Technology Related Job,100138,Yes,WA,96,409,172,4,0,93,172,0.01,0.01,0.81,2125.0,1259.744418523059,671,2889,603.6666666666666,58.73102530463209,563,671,0
17,Male,Married,Bachelor or equivalent,Non-technology Related Job,211038,No,WI,34,106,187,1,1,11,344,0.0,0.02,0.27,3118.0,1520.2795795510772,2043,4193,859.5,228.39549032325485,698,1021,0
32,Male,Single,Bachelor or equivalent,Technology Related Job,209067,No,KS,42,110,47,7,0,52,205,0.02,0.03,0.48,4032.0,1729.5831867822953,2809,5255,905.5,43.1335136523794,875,936,1
63,Female,Single,Master or equivalent,Non-technology Related Job,69967,Yes,LA,100,307,62,4,1,70,377,0.0,0.0,0.93,5002.0,3906.0578592744887,2240,7764,761.0,21.213203435596427,746,776,0
79,Female,Married,High School or below,Technology Related Job,67996,Yes,OH,107,310,172,2,0,11,237,0.02,0.01,0.14,2263.0,2467.7116930468196,567,5094,556.6666666666666,175.72800952987924,376,727,0
41,Male,Single,High School or below,Non-technology Related Job,178897,Yes,OR,45,7,187,7,1,29,409,0.0,0.02,0.6,5808.5,1058.5388514362617,5060,6557,831.0,16.97056274847714,819,843,0
57,Female,Married,High School or below,Non-technology Related Job,176926,Yes,AZ,53,10,47,5,3,69,270,0.02,0.03,0.81,2526.5,2249.3066709544078,936,4117,748.5,396.6869042456532,468,1029,0
19,Male,Married,High School or below,Non-technology Related Job,37826,No,CA,110,207,62,2,1,88,442,0.0,0.0,0.27,5435.0,903.6824663564078,4796,6074,722.0,52.32590180780452,685,759,0
35,Male,Single,Bachelor or equivalent,Non-technology Related Job,35855,Yes,MI,118,211,172,0,3,28,302,0.02,0.01,0.48,2338.5,1998.99087041437,925,3752,606.0,203.64675298172568,462,750,0
66,Female,Single,Bachelor or equivalent,Non-technology Related Job,146755,Yes,MS,56,408,187,6,0,47,475,0.01,0.02,0.93,3752.5,3349.5648224806755,1384,6121,686.0,8.48528137423857,680,692,0
14,Female,Single,Bachelor or equivalent,Non-technology Related Job,144784,Yes,SD,63,411,47,3,3,87,335,0.03,0.03,0.15,1180.0,1040.861181906598,444,1916,541.0,137.17871555019022,444,638,1
44,Male,Single,Bachelor or equivalent,Non-technology Related Job,5685,Yes,TX,1,108,62,1,0,6,7,0.01,0.0,0.6,1404.0,379.52206786957726,1112,1833,718.6666666666666,503.21400351474057,278,1267,0
60,Female,Married,PhD or equivalent,Non-technology Related Job,3714,Yes,FL,9,111,172,6,2,46,367,0.03,0.01,0.81,2819.5,1597.354218700411,1690,3949,563.5,0.7071067811865476,563,564,0
22,Male,Married,High School or below,Non-technology Related Job,114614,Yes,HI,67,308,187,4,0,65,40,0.01,0.02,0.27,3127.0,183.84776310850236,2997,3257,706.5,152.02795795510772,599,814,1
38,Male,Single,High School or below,Non-technology Related Job,112643,Yes,NV,74,312,47,1,2,5,400,0.03,0.03,0.48,4618.0,444.06305858515185,4304,4932,710.5,9.192388155425117,704,717,1
68,Female,Single,High School or below,Non-technology Related Job,223544,Yes,NJ,12,9,62,7,3,24,72,0.01,0.0,0.94,3125.0,3633.114641736481,556,5694,455.0,250.31580054003783,278,632,0
16,Female,Single,High School or below,Non-technology Related Job,221573,No,WA,19,12,172,4,2,64,432,0.03,0.01,0.15,2766.0,2343.674892129879,304,4970,713.3333333333334,365.739433659174,304,1008,0
47,Male,Single,Bachelor or equivalent,Non-technology Related Job,82473,Yes,WI,77,209,187,2,3,83,105,0.02,0.02,0.6,3857.0,137.17871555019022,3760,3954,752.0,265.87214972614186,564,940,0
63,Female,Married,Bachelor or equivalent,Non-technology Related Job,80502,Yes,IA,85,212,47,7,2,23,465,0.04,0.03,0.81,5515.5,127.9863273947651,5425,5606,802.0,144.2497833620557,700,904,0
25,Male,Married,Bachelor or equivalent,Non-technology Related Job,191402,Yes,KY,23,409,62,5,3,42,137,0.02,0.0,0.27,3240.3333333333335,2227.544013781396,1260,5652,1001.0,233.39023115803283,807,1260,0
41,Male,Single,Master or equivalent,Non-technology Related Job,189431,Yes,ND,30,412,172,2,1,82,498,0.04,0.01,0.48,3533.0,316.7838379715733,3309,3757,1039.5,300.5203820042827,827,1252,0
71,Female,Married,PhD or equivalent,Non-technology Related Job,50332,No,OK,88,109,187,0,3,1,170,0.02,0.02,0.94,7989.0,,7989,7989,998.0,,998,998,1
19,Male,Single,High School or below,Non-technology Related Job,48361,Yes,AZ,96,113,47,5,1,41,30,0.04,0.03,0.15,3264.0,1402.8998538741102,2272,4256,910.5,217.08178182427008,757,1064,0
50,Female,Single,High School or below,Non-technology Related Job,159261,Yes,CA,34,310,62,3,2,59,202,0.02,0.0,0.6,5807.0,2279.7122625454294,4195,7419,879.0,254.55844122715712,699,1059,0
